LOB,File Name,File Path,Function Name,No of Parameters,Function Type,rule_id,rule_statement,parent_rule_id
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,ValidateProMetrixFeilds,3,,rule-163,"['                                If String.IsNullOrWhiteSpace(sPct) = False Then\n', '                                    iPct += StringToInteger(sPct)\n', '                                End If\n']","rule-152,rule-153,rule-157,rule-158,rule-163"
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,ValidateProMetrixFeilds,3,,,"['                                sPct = .Input(""PfPMLocServicelPct"").Value\n']","rule-152,rule-153,rule-157,rule-158"
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,ValidateProMetrixFeilds,3,,rule-164,"['                                If String.IsNullOrWhiteSpace(sPct) = False Then\n', '                                    iPct += StringToInteger(sPct)\n', '                                End If\n']","rule-152,rule-153,rule-157,rule-158,rule-164"
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,ValidateProMetrixFeilds,3,,,"['                                sPct = .Input(""PfPMLocManufactlPct"").Value\n']","rule-152,rule-153,rule-157,rule-158"
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,ValidateProMetrixFeilds,3,,rule-165,"['                                If String.IsNullOrWhiteSpace(sPct) = False Then\n', '                                    iPct += StringToInteger(sPct)\n', '                                End If\n']","rule-152,rule-153,rule-157,rule-158,rule-165"
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,ValidateProMetrixFeilds,3,,rule-166,"['                                If iPct <> 100 Then\n', '                                    oValidationResults.Add(""Total of all ProMetrix Occupancy field must equal 100%"", String.Empty)\n', '                                End If\n']","rule-152,rule-153,rule-157,rule-158,rule-166"
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,ValidateProMetrixFeilds,3,,,['                            End If\n'],"rule-152,rule-153,rule-157,rule-158"
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,ValidateProMetrixFeilds,3,,,['                        End If\n'],"rule-152,rule-153,rule-157"
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,ValidateProMetrixFeilds,3,,,['                    End If\n'],"rule-152,rule-153"
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,ValidateProMetrixFeilds,3,,,"['                    ValidatePrometrixAddressOverride(oLobLoc, oValidationResults)\n']",rule-152
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,ValidateProMetrixFeilds,3,,rule-167,"['                    If PfBgiRateTyp.Equals(RATETYPE_USER_ENTERED) AndAlso String.IsNullOrWhiteSpace(.Input(""PfPMEstUserTxt"").Value) Then\n', '                        oValidationResults.Add(""Reason for Selecting Estimated loss cost - User Entered Rate Type must be entered."", ""txtEstimateReason"")\n', '                    End If\n']","rule-152,rule-167"
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,ValidateProMetrixFeilds,3,,,['\nEnd If'],rule-152
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,ValidatePrometrixAddressOverride,2,,rule-168,"['                If (.Input.Fields(""PfPMMatchType"").Value.Equals(PROMETRIX_NEARBY_MATCH, StringComparison.OrdinalIgnoreCase)) AndAlso\n', '                     (New HashSet(Of String)() From {{CLAS_SINGLE_OCCUPANT_RESPONSE}, {CLAS_PROBABLE_SELECTED},\n', '                                                                {SCHEDULE_SINGLE_OCCUPANT_RESPONSE},\n', '                                                                {SCHEDULED_PROBABLE_SELECTED}}.Contains(.Input(""PfPMLocStatus"").Value.Trim)) AndAlso\n', '                           String.IsNullOrWhiteSpace(.Input(""PfPMLocSpecDocumentt"").Value) Then\n', '                    oValidationResults.Add(LIST_OF_PROBABLE_OVERRIDE_MESSAGE, ""txtPMLopReason"")\n', '\nEnd If']",rule-168
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,ValidateBICLocCov,2,,rule-169,"['                If (New HashSet(Of String)() From { .Input(FIELD_PFCOVBIEESELECT).Value, .Input(FIELD_PFCOVBIALSSELECT).Value, .Input(FIELD_PFCOVBINOEESELECT).Value,\n', '                                                   .Input(FIELD_PFCOVBIDPSELECT).Value}.Contains(COVERAGE_SELECTED)) Then businessIncomeIndicator = True\n', '\nEnd If']",rule-169
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,ValidateBICLocCov,2,,rule-170,"['                If (New HashSet(Of String)() From { .Input(FIELD_PFCOVTUSELECT).Value,\n', '                                                   .Input(FIELD_PFCOVTUNOEESELECT).Value}.Contains(COVERAGE_SELECTED)) Then withOutExtraExpenseIndicator = True\n', '\nEnd If']",rule-170
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,ValidateBICLocCov,2,,rule-171,"['                If .Input(FIELD_PFCOVEXEXPSSELECT).Value.Equals(COVERAGE_SELECTED) Then extraExpenseIndicator = True\n', '\nEnd If']",rule-171
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,ValidateBICLocCov,2,,rule-172,"['                If propertyPolicyData.Policy.Input.Fields(FIELD_PFELITEPAC2015APPLY).Value.CL_EqualsYesAbbreviation.Equals(False) AndAlso newCommercialOutputPropertyCoverage AndAlso\n', '                    (programType.Equals(getProgramCode(Programs.AssistedLivingFacilities)) OrElse sicCode.Equals(SIC_CODE_ASSISTED_LIVING_FACILITIES)) AndAlso\n', '                            String.IsNullOrWhiteSpace(.Input(FIELD_PFBINCLIM45).Value) Then .Input(FIELD_PFBINCLIM45).Value = EXTRA_EXPENSE_LIMIT.ToString()\n', '\nEnd If']",rule-172
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,ValidateBICLocCov,2,,rule-173,['                If walkthruType.Equals(WALKTHRU_TYPE_RENEWAL) = False Then\n'],rule-173
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,ValidateBICLocCov,2,,rule-174,['                    If propertyPolicyData.Policy.Input.Fields(FIELD_PFELITEPAC2015APPLY).Value.CL_EqualsYesAbbreviation.Equals(False) Then\n'],"rule-173,rule-174"
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,ValidateBICLocCov,2,,rule-175,"['                        If propertyVacantBuilding.CL_EqualsYesAbbreviation AndAlso\n', '                                (String.IsNullOrWhiteSpace(.Input(""PfBincCol"").Value).Equals(False) OrElse businessIncomeIndicator) Then\n', '                            validationResults.Add(""Business Income coverage not valid for vacant buildings"", String.Empty, ErrorCollection.ErrorSeverity.Warning)\n', '                        End If\n']","rule-173,rule-174,rule-175"
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,ValidateBICLocCov,2,,rule-176,"['                        If propertyVacantBuilding.CL_EqualsYesAbbreviation AndAlso\n', '                                (String.IsNullOrWhiteSpace(.Input(""PfTuitClassCd"").Value).Equals(False) OrElse withOutExtraExpenseIndicator) Then\n', '                            validationResults.Add(""Tuition coverage not valid for vacant buildings"", String.Empty, ErrorCollection.ErrorSeverity.Warning)\n', '                        End If\n']","rule-173,rule-174,rule-176"
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,ValidateBICLocCov,2,,rule-177,"['                        If propertyVacantBuilding.CL_EqualsYesAbbreviation AndAlso\n', '                                (String.IsNullOrWhiteSpace(.Input(""PfExxpLim"").Value).Equals(False) OrElse extraExpenseIndicator) Then\n', '                            validationResults.Add(""Extra Expense coverage not valid for vacant buildings"", String.Empty, ErrorCollection.ErrorSeverity.Warning)\n', '                        End If\n']","rule-173,rule-174,rule-177"
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,ValidateBICLocCov,2,,,['                    End If\n'],"rule-173,rule-174"
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,ValidateBICLocCov,2,,rule-178,"['                    If New HashSet(Of String)() From {PROPERTY_OFF_PREMISES_COVERAGE_TYPE_1,\n', '                                                          PROPERTY_OFF_PREMISES_COVERAGE_TYPE_3}.Contains(.Input(""PfOfprCovType"").Value) AndAlso\n', '                                    .Input(FIELD_PFBLDGLIM).Value.CL_ToDouble.Equals(0) AndAlso .Input(FIELD_PFBPPLIM1).Value.CL_ToDouble.Equals(0) AndAlso\n', '                                       String.IsNullOrWhiteSpace(.Input(FIELD_PFIOCOVGLIST).Value) Then\n', '                        validationResults.Add(""Bldg, Tnts Imp & Bet, Fire Legal, BPP or Special Classes coverage required for Off Premises type 1 or 3"", String.Empty, ErrorCollection.ErrorSeverity.Warning)\n', '                    End If\n']","rule-173,rule-178"
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,ValidateBICLocCov,2,,,['\nEnd If'],rule-173
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,ValidateBICLocCov,2,,rule-179,"['            If propertyPolicyData.Policy.Input.Fields(FIELD_PFELITEPAC2015APPLY).Value.CL_EqualsYesAbbreviation.Equals(False) AndAlso\n', '                locationData.Input.Fields(""PfBincLim"").Value.CL_ToDouble > DOULBLE_VALUE_ZERO AndAlso\n', '                locationData.Input.Fields(""PfBincExclEe"").Value.Trim.Equals(BUSINESS_INCOME_ACTUAL_LOSS_SUSTAINED) AndAlso\n', '                policyEffectiveDateJulian >= EFFECTIVE_DATE_113335 AndAlso locationData.StateCode.Equals(getStateCode(stateCode.States.Virginia)) AndAlso\n', '                walkthruType.Equals(WALKTHRU_TYPE_RENEWAL) AndAlso\n', '                    New HashSet(Of String)() From {getProgramCode(Programs.Contractors),\n', '                                                   getProgramCode(Programs.ContractorsConsolidate)}.Contains(programType) AndAlso\n', '                    New HashSet(Of String)() From {getTransactionType(TransactionType.RenewalQuote),\n', '                                                   getTransactionType(TransactionType.RenewalIssue),\n', '                                                   getTransactionType(TransactionType.RenewalConversionQuote),\n', '                                                   getTransactionType(TransactionType.RenewalConversionIssue)}.Contains(propertyPolicyData.Attributes.Common.PolicyTransactionType) Then\n', '                virginiaExpansionSicCode = commonShared.GetVaApplicablePgmCodes(sicCode, effectiveDate)\n']",rule-179
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,ValidateBICLocCov,2,,rule-180,"['                If virginiaExpansionSicCode.Contains(EXPANSION_SICCODE_26) AndAlso virginiaExpansionSicCode.Contains(EXPANSION_SICCODE_38) AndAlso\n', '                    commonPolicyData.StatusRecords.Contains(STATUS_RECORD_GENERAL_LIABILITY) AndAlso\n', '                    propertyPolicyData.Attributes(ATTRIBUTE_BIALS_VA_WT_Message).CL_EqualsYesAbbreviation.Equals(False) AndAlso\n', '                    elitePacApply.Equals(False) Then\n', '                    validationResults.Add(""BIALS coverage is no longer applicable for Program 38 Contractors. Change program code or remove BIALS coverage."", String.Empty, ErrorCollection.ErrorSeverity.Warning)\n', '                    propertyPolicyData.Attributes(ATTRIBUTE_BIALS_VA_WT_Message) = YES_ABBREVIATED\n', '                End If\n']","rule-179,rule-180"
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,ValidateBICLocCov,2,,,['\nEnd If'],rule-179
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,MakeMaskedDate,1,PF,rule-181,"['            If String.IsNullOrWhiteSpace(sInDate).Equals(False) Then\n', '                sMaskedDate = String.Format(""{0}/{1}/{2}"", sInDate.CL_Left(2), sInDate.CL_Mid(3, 2), sInDate.CL_Right(2))\n', '\nEnd If']",rule-181
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,RateFiles,1,,rule-182,"['            If Trim$(oLobLoc.Input(""PfIoRevdate"").Value) <> """" And\n', '               oLobLoc.Input(""PfIoRateVer2"").Value.Trim <> """" And\n', '               oLobLoc.Input(""PfIoRateVer8"").Value.Trim <> """" Then\n', '                sIoVer2 = oLobLoc.Input(""PfIoRateVer2"").Value\n', '                sIoVer8 = oLobLoc.Input(""PfIoRateVer8"").Value\n', '\nEnd If']",rule-182
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,RateFiles,1,,rule-183,"['                    If state.StateCode = oLobLoc.StateCode Then\n', '                        ReturnVal = False\n', '\nEnd If']",rule-183
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,RateFiles,1,,rule-184,"['                If (ReturnVal) Then\n', '                    oLobData.States.AddNew(oLobLoc.StateCode)\n', '\nEnd If']",rule-184
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,RateFiles,1,,rule-185,"['            If iRatErr = 16 Or\n', ""               iRatErr = 32 Then 'NO COLUMN OR HIGH VALUES FOUND\n"", '                sBincId = "" ""\n', '\nEnd If']",rule-185
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,RateFiles,1,,rule-186,"['            If iRatErr = 16 Or\n', ""               iRatErr = 32 Then '  NO COLUMN OR HIGH VALUESS FOUND\n"", '                sWindId = "" ""\n', '\nEnd If']",rule-186
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,RateFiles,1,,rule-187,"['            If iRatErr = 16 Or\n', ""               iRatErr = 32 Then '  NO COLUMN OR HIGH VALUES FOUND\n"", '                sBG2CInd = "" ""\n', '\nEnd If']",rule-187
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,RateFiles,1,,rule-188,"['            If iRatErr = 16 Or\n', ""               iRatErr = 32 Then '  NO COLUMN OR HIGH VALUES FOUND\n"", '                sEqTerrId = "" ""\n', '\nEnd If']",rule-188
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,RateFiles,1,,rule-189,"['            If iRatErr = 16 Or\n', ""               iRatErr = 32 Then '  NO COLUMN OR HIGH VALUES FOUND\n"", '                sBG2TerrId = "" ""\n', '\nEnd If']",rule-189
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,RateFiles,1,,rule-190,"[""            If iRatErr <> 0 Then ' Not a BCEG State because if rate not found, table doesn't exist\n"", '                sBCEGSt = ""N""\n', '\nEnd If']",rule-190
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,RateFiles,1,,rule-191,"['            If iRatErr = 16 Or\n', ""                iRatErr = 32 Then '  NO COLUMN OR HIGH.ToStringS FOUND\n"", '                sAlarm = "" ""\n', '\nEnd If']",rule-191
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,CalculateBldgAge,6,PF,rule-192,['            If nGrgJulEffDate >= 100092 Then\n'],rule-192
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,CalculateBldgAge,6,PF,rule-193,"['                If (sStateCode.Equals(STATE_CODE_VIRGINIA) AndAlso nGrgJulEffDate >= 113335) AndAlso\n', '                    New HashSet(Of String)() From {PROGRAM_CODE_WHOLESALERS,\n', '                                                   PROGRAM_CODE_HOTELS,\n', '                                                   PROGRAM_CODE_SUMMIT_CONTRACTORS_OLD,\n', '                                                   PROGRAM_CODE_MANUFACTURERS,\n', '                                                   PROGRAM_CODE_GOLF_FACILITIES_COUNTRY_CLUB,\n', '                                                   PROGRAM_CODE_PACKAGE_MOD_NOT_APPLICABLE_OLD,\n', '                                                   PROGRAM_CODE_RESTAURANTS,\n', '                                                   PROGRAM_CODE_SUMMIT_PRIVATES_SCHOOL_OLD,\n', '                                                   PROGRAM_CODE_FRATERNAL_CLUBS,\n', '                                                   PROGRAM_CODE_SOCIAL_SERVICES,\n', '                                                   PROGRAM_CODE_AUTO_SERVICES,\n', '                                                   PROGRAM_CODE_LESSORS_RISK,\n', '                                                   PROGRAM_CODE_INSTITUTE_OF_EDUCATION_OLD,\n', '                                                   PROGRAM_CODE_GOVERNMENTAL,\n', '                                                   PROGRAM_CODE_EMERGENCY_SERVICES,\n', '                                                   PROGRAM_CODE_SPECIAL_CONTRACTORS_OLD,\n', '                                                   PROGRAM_CODE_MH_MOTEL_HOTEL_OLD,\n', '                                                   PROGRAM_CODE_APARTMENT_HOUSE,\n', '                                                   PROGRAM_CODE_OFFICE,\n', '                                                   PROGRAM_CODE_MERCANTILE,\n', '                                                   PROGRAM_CODE_INSTITUTIONAL,\n', '                                                   PROGRAM_CODE_SERVICE,\n', '                                                   PROGRAM_CODE_INDUSTRIAL_PROCESSING,\n', '                                                   PROGRAM_CODE_CONTRACTORS_OLD,\n', '                                                   PROGRAM_CODE_TECHNOLOGY,\n', '                                                   PROGRAM_CODE_COMM_UNITY_OF_FAITH,\n', '                                                   PROGRAM_CODE_CONTRACTORS,\n', '                                                   PROGRAM_CODE_SCHOOLS}.Contains(sProgramCode) Then\n', '                    bypassVAExp = True\n', '                End If\n']","rule-192,rule-193"
LobPF,PfLoc.vb,D:\SIL\ApplicationAssembles\LobPF\LobPF.BusinessRules,CalculateBldgAge,6,PF,rule-194,"['                If BusinessServices.LobCO.Shared.COShared.IsElitePacEligible(PolicyEffectiveDate, sStateCode).Equals(False) AndAlso\n', '                    (sSysData.Contains(sProgramCode) OrElse New HashSet(Of String)() From {PROGRAM_CODE_MASTER_PLUMBERS_OLD,\n', '                                                                                           PROGRAM_CODE_CONTRACTORS}.Contains(sProgramCode) OrElse\n', '                        (PROGRAM_CODE_LESSORS_RISK.Equals(sProgramCode) AndAlso sStateCode.Equals(STATE_CODE_VIRGINIA)) OrElse bypassVAExp) Then\n', '                    strYear = PolicyEffectiveDate.CL_Right(2)\n']","rule-192,rule-194"
